id,Type,Region,lonlat,refs,tags.barrier,tags.building,tags.building:levels,tags.name,tags.operator,tags.power,tags.source,tags.substation,tags.voltage,other_tags
89666257,area,RO,"[[24.5566169, 46.53197850000003], [24.556671100000003, 46.53194730000003], [24.556614000000003, 46.531900300000025], [24.556559699999994, 46.5319316], [24.5566169, 46.53197850000003]]","[1039172490, 1039172338, 1039172514, 1039171894, 1039172490]",,yes,,Post de transformare PTZ176,DEER,substation,,minor_distribution,20000;400,"{""tags.addr:street"": ""Strada Lămâiței"", ""tags.addr:city"": ""Târgu Mureș"", ""tags.addr:housenumber"": ""176""}"
89666258,area,RO,"[[24.555401999999994, 46.531220999999995], [24.555467499999985, 46.5311825], [24.555425599999996, 46.5311487], [24.555360099999998, 46.531187200000005], [24.555401999999994, 46.531220999999995]]","[1039171779, 1039171524, 1039171887, 1039172148, 1039171779]",,yes,,Post de transformare PTZ177,DEER,substation,,minor_distribution,20000;400,"{""tags.addr:street"": ""Strada Lămâiței"", ""tags.addr:city"": ""Târgu Mureș"", ""tags.addr:housenumber"": ""15""}"
89718048,area,RO,"[[24.557277300000056, 46.52628200000032], [24.557319700000058, 46.52631820000035], [24.557379500000057, 46.52628500000026], [24.557337100000062, 46.52624880000035], [24.557277300000056, 46.52628200000032]]","[1039731429, 1039737537, 1039735364, 1039737155, 1039731429]",,yes,,Post de transformare PTZ156,DEER,substation,,minor_distribution,20000;400,"{""tags.addr:street"": ""Strada Petru Dobra""}"
89727730,area,RO,"[[24.554185000000057, 46.52743890000033], [24.55430210000006, 46.52737360000033], [24.554258900000075, 46.52733690000033], [24.55414180000006, 46.527402200000324], [24.554185000000057, 46.52743890000033]]","[1039825231, 1039824806, 1039828340, 1039825175, 1039825231]",,yes,,Post de transformare PA14/PT167,DEER,substation,,minor_distribution,20000;400,"{""tags.height"": ""2.5""}"
92943596,area,RO,"[[26.154041199999952, 44.44225210000022], [26.154101199999953, 44.44224720000022], [26.154094099999952, 44.44220340000022], [26.15403409999995, 44.44220830000021], [26.154041199999952, 44.44225210000022]]","[1077593067, 1077593055, 1077593060, 1077593077, 1077593067]",,service,,,,substation,,,,
93057335,area,RO,"[[27.22824359999997, 47.838458800000296], [27.22772509999998, 47.83881640000032], [27.227234599999974, 47.8384961000003], [27.22775309999997, 47.83813840000031], [27.22824359999997, 47.838458800000296]]","[1078650885, 1078651795, 1078650968, 1078651537, 1078650885]",,,,,,substation,,,110000,
94061842,area,RO,"[[27.549293600000105, 47.19893430000018], [27.548974000000104, 47.19845680000018], [27.549600400000106, 47.19825790000018], [27.549914900000108, 47.19875090000018], [27.549293600000105, 47.19893430000018]]","[1093537095, 1093537100, 1093537108, 1093537115, 1093537095]",,,,Stația de transformare 110/20/6 kV Breazu,Delgaz Grid,substation,,distribution,110000;20000;6000,"{""tags.addr:street"": ""Aleea Mihail Sadoveanu"", ""tags.addr:city"": ""Iaşi"", ""tags.addr:housenumber"": ""32""}"
95854749,area,RO,"[[26.106242800000057, 44.39876379999957], [26.106317000000068, 44.39885709999958], [26.106682500000055, 44.39870849999958], [26.106608200000053, 44.39861529999957], [26.106242800000057, 44.39876379999957]]","[1110823251, 1110823360, 1110823499, 1110823215, 1110823251]",,industrial,1,,,substation,,heat-exchanger,,
95948594,area,RO,"[[22.943778700000074, 45.86937579999968], [22.943166000000073, 45.86845349999968], [22.94415850000007, 45.868133899999684], [22.944771200000073, 45.86905619999968], [22.943778700000074, 45.86937579999968]]","[1111737868, 1111737867, 1111737865, 1111737866, 1111737868]",,,,Stație Electrică,,substation,,,,
96120123,area,RO,"[[24.149573199999995, 45.79868140000002], [24.149550599999994, 45.79871160000001], [24.149615399999988, 45.79873520000002], [24.14963800000002, 45.79870509999983], [24.149573199999995, 45.79868140000002]]","[1113721042, 1113721014, 1113721136, 1113696711, 1113721042]",,service,,,,substation,,minor_distribution,,"{""tags.is_in:city"": ""Sibiu"", ""tags.is_in:country"": ""Romania"", ""tags.is_in:county"": ""Sibiu"", ""tags.is_in:country_code"": ""RO""}"
96815675,area,RO,"[[28.687265499999967, 44.636923700000104], [28.68830069999996, 44.6368205000001], [28.688537599999975, 44.63802390000009], [28.687953299999986, 44.63808210000007], [28.687925099999973, 44.63793870000012], [28.687872099999986, 44.63766940000005], [28.687365399999965, 44.6377199000001], [28.687325199999975, 44.637515700000094], [28.687380999999977, 44.637510100000064], [28.687265499999967, 44.636923700000104]]","[1121739543, 1121739625, 1121739284, 1121738758, 1121842061, 1121738348, 1121739491, 1121739148, 1121738566, 1121739543]",,,,,,substation,,distribution,110000,
97279007,area,RO,"[[28.747547700000027, 44.67550829999989], [28.747470300000035, 44.67575379999988], [28.747756300000027, 44.675799499999876], [28.74773010000004, 44.675882499999915], [28.747994000000034, 44.67592459999989], [28.748097600000033, 44.67559599999989], [28.747547700000027, 44.67550829999989]]","[1126771085, 1126770929, 1126771019, 1126770056, 1126770808, 1126769578, 1126771085]",,,,,,substation,,,,
97279012,area,RO,"[[28.65912920000003, 44.48907069999989], [28.659688800000037, 44.48908779999988], [28.65971300000002, 44.4886873000002], [28.659739000000037, 44.488399099999896], [28.659031999999893, 44.48836620000067], [28.658787299999894, 44.48835480000067], [28.658769000000042, 44.48835389999989], [28.658748800000026, 44.48862899999988], [28.659155100000035, 44.48864139999989], [28.65912920000003, 44.48907069999989]]","[1126770503, 1126770937, 1205852231, 1126770677, 4181575358, 4181575357, 1126769848, 1126771079, 1126770654, 1126770503]",,,,,,substation,,,,
97334781,area,RO,"[[24.47807230000003, 46.49511089999992], [24.479009900000023, 46.49420879999995], [24.480258300000035, 46.49482369999992], [24.48007040000002, 46.49500449999992], [24.480594100000026, 46.49526249999992], [24.480545500000034, 46.495309199999916], [24.48122290000002, 46.49564289999992], [24.480521900000024, 46.496317399999924], [24.47807230000003, 46.49511089999992]]","[1127230598, 1127230973, 1127230387, 1127230502, 1127230616, 1127230390, 1127230517, 1127230621, 1127230598]",,,,Ungheni,TEL,substation,,transmission,220000;110000,
97334816,area,RO,"[[24.563146600000024, 46.534718999999946], [24.563200200000026, 46.534763899999916], [24.563245200000022, 46.53473849999997], [24.563191600000028, 46.53469359999994], [24.563146600000024, 46.534718999999946]]","[1127230888, 1127230617, 1127231008, 1127230685, 1127230888]",,yes,,Post de transformare PTZ142,DEER,substation,,minor_distribution,20000,"{""tags.addr:street"": ""Strada Măgurei"", ""tags.addr:city"": ""Târgu Mureș"", ""tags.height"": ""3.5""}"
97334822,area,RO,"[[24.563454900000085, 46.53399959999978], [24.563434599999997, 46.53400990000002], [24.56319560000008, 46.5341232999998], [24.5630988, 46.53416930000002], [24.562872099999993, 46.534276900000016], [24.562746700000027, 46.53433629999994], [24.562224800000074, 46.53382489999982], [24.562167299999995, 46.53376850000002], [24.562018200000054, 46.533622399999814], [24.562191100000067, 46.533536299999795], [24.56270800000003, 46.533279199999924], [24.563074700000058, 46.5336306999998], [24.563454900000085, 46.53399959999978]]","[1030135638, 4351462829, 1030135288, 4351462841, 4351462855, 1127230929, 1030134600, 4351462809, 1030134241, 1030134371, 1127230421, 1030134335, 1030135638]",fence,,,Statie de transformare Târgu-Mureș,DEER,substation,,distribution,110000,"{""tags.addr:street"": ""Strada Măgurei"", ""tags.addr:city"": ""Târgu Mureș""}"
97402111,area,RO,"[[22.82831189999999, 45.91600359999989], [22.829248300000053, 45.914912799999925], [22.830362900000054, 45.91537589999992], [22.830583800000053, 45.91511849999992], [22.834952699999988, 45.91693369999989], [22.833783999999987, 45.91829509999989], [22.83308020000005, 45.91800269999992], [22.83283780000005, 45.91828499999992], [22.832054400000054, 45.917959499999924], [22.83223990000005, 45.91774339999992], [22.829505599999987, 45.91660739999989], [22.829573799999988, 45.91652799999989], [22.82831189999999, 45.91600359999989]]","[1021176799, 1128065331, 1128065319, 1128065317, 1021176779, 1021176784, 1128065315, 1128065312, 1128065344, 1128065310, 1021176787, 1021176791, 1021176799]",,,,Mintia,TEL,substation,,transmission,400000;220000,
97418808,area,RO,"[[24.509878599999997, 46.51432949999997], [24.511179099999993, 46.51497009999996], [24.5113961, 46.51477479999996], [24.51146859999999, 46.51480949999994], [24.512055199999992, 46.51423649999995], [24.5107023, 46.51355769999993], [24.509878599999997, 46.51432949999997]]","[1128225460, 1128228284, 1128225533, 1128229026, 1128228680, 1128227092, 1128225460]",,,,Stația de transformare 110/6 kV CIC Azomureș,DEER,substation,,minor_distribution,110000,
97467973,area,RO,"[[24.598190200000026, 46.53589219999988], [24.598617000000026, 46.53526679999988], [24.599081600000027, 46.53542639999989], [24.598870900000026, 46.535745599999885], [24.598938100000026, 46.53576719999988], [24.598739400000028, 46.53606619999988], [24.59858930000001, 46.53601859999998], [24.598190200000026, 46.53589219999988]]","[1128672792, 1128672802, 1128672831, 1128672816, 1128672804, 1128672786, 11586924664, 1128672792]",fence,,,Stația de transformare Livezeni,DEER,substation,,distribution,110000,"{""tags.addr:street"": ""Strada Livezeni"", ""tags.addr:city"": ""Târgu Mureș""}"
97821460,area,RO,"[[21.230524799999934, 45.76886420000002], [21.230261499999934, 45.76825570000002], [21.230945899999934, 45.76811160000002], [21.231209199999935, 45.76872010000002], [21.230524799999934, 45.76886420000002]]","[1132307113, 1132307108, 1132307110, 1132307112, 1132307113]",,,,Stație 110kV Dumbrăvița,Enel Distributie Banat,substation,,,110000,
97872423,area,RO,"[[25.427414800000008, 44.89102819999996], [25.42562370000001, 44.89230829999991], [25.4264543, 44.89289049999989], [25.42540520000001, 44.8936521999999], [25.426567900000006, 44.89443259999994], [25.429162000000005, 44.89263269999989], [25.42827390000002, 44.89203139999995], [25.428549700000016, 44.89183609999991], [25.427414800000008, 44.89102819999996]]","[1132789801, 1132790500, 1132791676, 1132791277, 1132789653, 1132791799, 1132790092, 1132790767, 1132789801]",,,,Târgoviște,TEL,substation,,transmission,220000,
98111187,area,RO,"[[22.920643200000086, 45.78577860000013], [22.92007610000008, 45.78611040000012], [22.920150100000065, 45.78637870000014], [22.920470600000066, 45.786626300000165], [22.92131880000008, 45.786120800000134], [22.920966200000095, 45.78581990000015], [22.92081830000007, 45.785909300000164], [22.920643200000086, 45.78577860000013]]","[1135419977, 1135420289, 1135420894, 1135420537, 1135420447, 1135419893, 1135420630, 1135419977]",,,,,,substation,,,110000,
98111242,area,RO,"[[22.918364300000054, 45.79622630000016], [22.918479900000083, 45.796256500000176], [22.918730300000068, 45.79625990000017], [22.91960680000009, 45.79602820000015], [22.919111300000015, 45.79493540000007], [22.91909670000002, 45.79490320000006], [22.918515100000086, 45.793828000000154], [22.91832580000005, 45.79352000000016], [22.918112900000068, 45.79318690000016], [22.91765440000008, 45.79329970000013], [22.917797000000068, 45.79356030000016], [22.917391800000058, 45.79367640000013], [22.91677240000008, 45.793850100000135], [22.91713190000002, 45.79451850000005], [22.9174961000001, 45.79442780000014], [22.91755250000007, 45.79451500000017], [22.917810000000085, 45.79499150000012], [22.91746810000009, 45.795096300000125], [22.917868800000083, 45.795808100000166], [22.918084600000082, 45.79574900000012], [22.918364300000054, 45.79622630000016]]","[1135420771, 1135419582, 1135420575, 1135419782, 10763493739, 10763497819, 1135419770, 1135420782, 1135420665, 1135420248, 1135420510, 1135420869, 1135420400, 10763497826, 1135419871, 1135420602, 1135420127, 1135419962, 1135419599, 1135420291, 1135420771]",,,,Peștiș,TEL,substation,,transmission,220000,
98215013,area,RO,"[[21.276106899999963, 45.77055379999994], [21.276306299999963, 45.76993009999994], [21.277022999999964, 45.77003629999994], [21.276800399999964, 45.770681899999936], [21.276106899999963, 45.77055379999994]]","[1136188191, 1136188185, 1136188220, 1136188213, 1136188191]",,,,Stație 110kV Pădurea Verde,Enel Distributie Banat,substation,,,110000,
98269836,area,RO,"[[21.210982499999954, 45.77059839999994], [21.210659999999955, 45.77032719999994], [21.210632499999956, 45.770183399999944], [21.211223599999954, 45.76986719999994], [21.211617399999955, 45.77023669999994], [21.210982499999954, 45.77059839999994]]","[1137084470, 1137084466, 1137084458, 1137084468, 1137084464, 1137084470]",,,,,Stație 110KV,substation,,,,
98868116,area,RO,"[[24.160687000000085, 45.713258799999906], [24.160130500000083, 45.7135906999999], [24.159396100000084, 45.71333119999989], [24.159346500000083, 45.71342239999991], [24.159157300000086, 45.713340599999874], [24.159139200000084, 45.71331069999989], [24.159155000000084, 45.71328399999989], [24.159447900000085, 45.713173799999886], [24.15952900000008, 45.71324459999989], [24.159829800000086, 45.71306699999991], [24.160186800000083, 45.712856099999904], [24.160687000000085, 45.713258799999906]]","[1143774471, 1143774562, 1143774497, 1143774462, 1143774581, 1143774546, 1143774574, 1143774539, 1143774504, 1143774444, 1143774472, 1143774471]",,,,,,substation,,,,
99755683,area,RO,"[[21.19248120000016, 45.96859249999988], [21.192673100000157, 45.96913009999989], [21.193023700000158, 45.96906959999985], [21.192831900000154, 45.96853199999985], [21.19248120000016, 45.96859249999988]]","[1153157825, 1153158026, 1153158295, 1153158563, 1153157825]",,,,,,substation,,,110000,
99781766,area,RO,"[[21.205609600000013, 45.97201799999995], [21.206140700000002, 45.97210669999993], [21.206375, 45.97131699999992], [21.205440500000005, 45.971187099999895], [21.20530140000001, 45.971652899999896], [21.205651500000013, 45.9717025999999], [21.205641100000005, 45.971739999999905], [21.205614800000006, 45.97185159999994], [21.2056675, 45.97185799999991], [21.205609600000013, 45.97201799999995]]","[1153391233, 1153391519, 1153391649, 1153392216, 1153392392, 1153393028, 1153392064, 1153391532, 1153391672, 1153391233]",,,,,,substation,,,110000,
100654558,area,RO,"[[28.179881000000027, 44.312214100000034], [28.180630500000003, 44.31209420000008], [28.18057000000002, 44.311721200000015], [28.180313900000034, 44.311611300000024], [28.179760000000027, 44.31168790000005], [28.179881000000027, 44.312214100000034]]","[1163618066, 1163616161, 1163619007, 1163618485, 1163617953, 1163618066]",,,,,,substation,,,,"{""tags.location"": ""outdoor""}"
100654585,area,RO,"[[28.063971900000027, 44.32224760000006], [28.06385910000003, 44.3224606], [28.06282810000003, 44.324589], [28.065912000000026, 44.325348700000035], [28.067063100000016, 44.323228700000094], [28.064667700000033, 44.32261390000002], [28.064753300000028, 44.3224742], [28.063971900000027, 44.32224760000006]]","[1163617603, 1163619151, 1163619092, 1163618568, 1163616646, 1163618488, 1163619122, 1163617603]",,,,Cernavodă,TEL,substation,,transmission,400000,
100780822,area,RO,"[[28.197551000000047, 44.27194029999988], [28.198612300000036, 44.271876599999885], [28.19861630000005, 44.27154399999988], [28.198794200000034, 44.27133319999987], [28.198776400000025, 44.27115909999987], [28.197335500000044, 44.27124119999988], [28.197375100000027, 44.27171809999988], [28.197483800000022, 44.271718099999866], [28.197551000000047, 44.27194029999988]]","[1164850827, 1164850728, 1164850806, 1164850693, 1164850520, 1164850762, 1164850669, 1164850493, 1164850827]",,,,,,substation,,,,
100836752,area,RO,"[[28.046473400000025, 44.66206519999988], [28.047421700000044, 44.66171919999989], [28.04684360000003, 44.66092689999987], [28.046321900000034, 44.66113999999984], [28.045863600000033, 44.66130799999989], [28.046473400000025, 44.66206519999988]]","[1165346774, 1165347295, 1165348461, 1165348788, 1165346036, 1165346774]",,,,,,substation,,,,
100836754,area,RO,"[[28.29129700000003, 44.29821319999987], [28.291113300000042, 44.29813289999983], [28.291292900000034, 44.2979048999999], [28.291486800000023, 44.29799259999989], [28.29129700000003, 44.29821319999987]]","[1165348245, 1165348902, 1165346156, 1165346617, 1165348245]",,,,,,substation,,,,
